Name,URL,Description,Count,Last Date
Alamofire / Alamofire,https://github.com/Alamofire/Alamofire,Elegant HTTP Networking in Swift,1,2017-12-25
xcodeswift / sake,https://github.com/xcodeswift/sake,A make-like build utility for Swift.,1,2017-12-25
danielgindi / Charts,https://github.com/danielgindi/Charts,Beautiful charts for iOS/tvOS/OSX! The Apple side of the crossplatform MPAndroidChart.,1,2017-12-25
kean / Nuke,https://github.com/kean/Nuke,A powerful image loading and caching framework,1,2017-12-25
RishabhTayal / ReviewMonitor,https://github.com/RishabhTayal/ReviewMonitor,iTunes Connect app which is actually useful,1,2017-12-25
vsouza / awesome-ios,https://github.com/vsouza/awesome-ios,"A curated list of awesome iOS ecosystem, including Objective-C and Swift Projects",1,2017-12-25
lhc70000 / iina,https://github.com/lhc70000/iina,The modern video player for macOS.,1,2017-12-25
AudioKit / AudioKit,https://github.com/AudioKit/AudioKit,"Swift audio synthesis, processing, & analysis platform for iOS, macOS and tvOS",1,2017-12-25
onevcat / Kingfisher,https://github.com/onevcat/Kingfisher,"A lightweight, pure-Swift library for downloading and caching images from the web.",1,2017-12-25
dkhamsing / open-source-ios-apps,https://github.com/dkhamsing/open-source-ios-apps,📱 Collaborative List of Open-Source iOS Apps,1,2017-12-25
raywenderlich / swift-algorithm-club,https://github.com/raywenderlich/swift-algorithm-club,"Algorithms and data structures in Swift, with explanations!",1,2017-12-25
IBM-Swift / Kitura,https://github.com/IBM-Swift/Kitura,A Swift web framework and HTTP server.,1,2017-12-25
airbnb / Lona,https://github.com/airbnb/Lona,"A tool for defining design systems and using them to generate cross-platform UI code, Sketch files, images, and other artifacts.",1,2017-12-25
Moya / Moya,https://github.com/Moya/Moya,Network abstraction layer written in Swift.,1,2017-12-25
olucurious / Awesome-ARKit,https://github.com/olucurious/Awesome-ARKit,A curated list of awesome ARKit projects and resources. Feel free to contribute!,1,2017-12-25
ReactiveX / RxSwift,https://github.com/ReactiveX/RxSwift,Reactive Programming in Swift,1,2017-12-25
SoySauceLab / CollectionKit,https://github.com/SoySauceLab/CollectionKit,A modern Swift framework for building reusable data-driven collection components.,1,2017-12-24
efremidze / Shiny,https://github.com/efremidze/Shiny,Iridescent Effect View (inspired by Apple Pay Cash),1,2017-12-24
lelandrichardson / recoil,https://github.com/lelandrichardson/recoil,Swift and Kotlin ports of React (Prototype),1,2017-12-24
RishabhTayal / ReviewMonitor,https://github.com/RishabhTayal/ReviewMonitor,iTunes Connect app which is actually useful,1,2017-12-24
azonov / ExpandableTable,https://github.com/azonov/ExpandableTable,AZExpandable is a lightweight proxy for UITableView to expand cells.,1,2017-12-24
Ramotion / fluid-slider,https://github.com/Ramotion/fluid-slider,💧 A slider widget with a popup bubble displaying the precise value selected. Made by @Ramotion,1,2017-12-24
shadowsocks / ShadowsocksX-NG,https://github.com/shadowsocks/ShadowsocksX-NG,Next Generation of ShadowsocksX,1,2017-12-24
lhc70000 / iina,https://github.com/lhc70000/iina,The modern video player for macOS.,1,2017-12-24
airbnb / Lona,https://github.com/airbnb/Lona,"A tool for defining design systems and using them to generate cross-platform UI code, Sketch files, images, and other artifacts.",1,2017-12-24
overtake / TelegramSwift,https://github.com/overtake/TelegramSwift,Source code of Telegram for macos on Swift 4.0,1,2017-12-24
